match_id,season,team,batsman,runs,balls_faced,fours,sixes,dismissed,strike_rate
274,2020,Rajasthan Royals,Yashasvi Jaiswal,51,63,7,1,True,80.95
274,2020,Rajasthan Royals,Devdutt Padikkal,62,70,10,2,False,88.57
274,2020,Royal Challengers Bangalore,Virat Kohli,23,23,2,0,True,100.0
274,2020,Royal Challengers Bangalore,Faf du Plessis,24,24,4,1,False,100.0
274,2020,Royal Challengers Bangalore,Glenn Maxwell,25,25,2,1,True,100.0
274,2020,Royal Challengers Bangalore,Dinesh Karthik,15,15,1,0,True,100.0
275,2020,Delhi Capitals,David Warner,27,29,3,3,True,93.1
275,2020,Delhi Capitals,Prithvi Shaw,56,71,4,4,False,78.87
275,2020,Delhi Capitals,Rishabh Pant,47,59,7,4,True,79.66
275,2020,Delhi Capitals,Axar Patel,48,66,5,1,False,72.73
275,2020,Punjab Kings,Shikhar Dhawan,20,26,2,1,False,76.92
275,2020,Punjab Kings,Jonny Bairstow,42,54,6,4,False,77.78
275,2020,Punjab Kings,Liam Livingstone,42,50,6,1,True,84.0
275,2020,Punjab Kings,Sam Curran,49,59,5,4,True,83.05
276,2020,Mumbai Indians,Rohit Sharma,39,47,3,3,False,82.98
276,2020,Mumbai Indians,Ishan Kishan,79,79,12,6,True,100.0
276,2020,Mumbai Indians,Suryakumar Yadav,75,103,11,6,False,72.82
276,2020,Mumbai Indians,Hardik Pandya,83,104,7,5,False,79.81
276,2020,Kolkata Knight Riders,Shreyas Iyer,48,52,4,5,False,92.31
276,2020,Kolkata Knight Riders,Venkatesh Iyer,43,58,6,3,True,74.14
276,2020,Kolkata Knight Riders,Andre Russell,24,24,2,1,False,100.0
276,2020,Kolkata Knight Riders,Nitish Rana,27,27,4,2,True,100.0
277,2020,Sunrisers Hyderabad,Kane Williamson,43,43,6,1,False,100.0
277,2020,Sunrisers Hyderabad,Abhishek Sharma,0,8,0,0,True,0.0
277,2020,Sunrisers Hyderabad,Rahul Tripathi,50,70,8,1,False,71.43
277,2020,Sunrisers Hyderabad,Nicholas Pooran,37,45,4,2,True,82.22
277,2020,Rajasthan Royals,Jos Buttler,28,28,2,2,True,100.0
277,2020,Rajasthan Royals,Sanju Samson,30,34,3,1,False,88.24
277,2020,Rajasthan Royals,Yashasvi Jaiswal,31,31,5,3,True,100.0
277,2020,Rajasthan Royals,Devdutt Padikkal,46,51,5,4,True,90.2
278,2020,Punjab Kings,Shikhar Dhawan,59,79,6,1,True,74.68
278,2020,Punjab Kings,Jonny Bairstow,61,62,10,7,True,98.39
278,2020,Punjab Kings,Liam Livingstone,38,49,3,2,False,77.55
278,2020,Punjab Kings,Sam Curran,34,36,5,3,True,94.44
278,2020,Delhi Capitals,David Warner,24,24,3,1,True,100.0
278,2020,Delhi Capitals,Prithvi Shaw,23,51,3,2,True,45.1
278,2020,Delhi Capitals,Rishabh Pant,48,48,7,4,True,100.0
278,2020,Delhi Capitals,Axar Patel,53,53,6,5,True,100.0
279,2020,Kolkata Knight Riders,Shreyas Iyer,23,23,2,1,True,100.0
279,2020,Kolkata Knight Riders,Venkatesh Iyer,57,88,8,3,True,64.77
279,2020,Kolkata Knight Riders,Andre Russell,44,57,4,2,True,77.19
279,2020,Kolkata Knight Riders,Nitish Rana,71,89,5,6,True,79.78
279,2020,Mumbai Indians,Rohit Sharma,43,64,4,5,False,67.19
279,2020,Mumbai Indians,Ishan Kishan,38,59,3,4,True,64.41
279,2020,Mumbai Indians,Suryakumar Yadav,39,56,4,4,True,69.64
279,2020,Mumbai Indians,Hardik Pandya,40,43,5,1,True,93.02
280,2020,Chennai Super Kings,MS Dhoni,34,35,5,1,False,97.14
280,2020,Chennai Super Kings,Ruturaj Gaikwad,48,59,8,4,True,81.36
280,2020,Chennai Super Kings,Devon Conway,30,33,3,1,True,90.91
280,2020,Chennai Super Kings,Ambati Rayudu,50,55,4,2,True,90.91
280,2020,Royal Challengers Bangalore,Virat Kohli,57,94,4,4,False,60.64
280,2020,Royal Challengers Bangalore,Faf du Plessis,32,32,2,3,True,100.0
280,2020,Royal Challengers Bangalore,Glenn Maxwell,38,52,5,3,True,73.08
280,2020,Royal Challengers Bangalore,Dinesh Karthik,9,9,0,0,True,100.0
281,2021,Delhi Capitals,David Warner,26,26,3,2,True,100.0
281,2021,Delhi Capitals,Prithvi Shaw,14,17,2,0,True,82.35
281,2021,Delhi Capitals,Rishabh Pant,30,30,5,3,True,100.0
281,2021,Delhi Capitals,Axar Patel,84,99,10,4,False,84.85
281,2021,Punjab Kings,Shikhar Dhawan,76,81,9,7,True,93.83
281,2021,Punjab Kings,Jonny Bairstow,31,44,5,3,False,70.45
281,2021,Punjab Kings,Liam Livingstone,58,58,5,4,True,100.0
281,2021,Punjab Kings,Sam Curran,86,110,10,6,False,78.18
282,2021,Chennai Super Kings,MS Dhoni,36,45,6,1,True,80.0
282,2021,Chennai Super Kings,Ruturaj Gaikwad,42,53,5,1,True,79.25
282,2021,Chennai Super Kings,Devon Conway,59,59,10,3,True,100.0
282,2021,Chennai Super Kings,Ambati Rayudu,68,88,11,3,True,77.27
282,2021,Mumbai Indians,Rohit Sharma,31,42,3,1,True,73.81
282,2021,Mumbai Indians,Ishan Kishan,61,61,10,1,True,100.0
282,2021,Mumbai Indians,Suryakumar Yadav,65,79,8,5,True,82.28
282,2021,Mumbai Indians,Hardik Pandya,40,46,5,2,True,86.96
283,2021,Rajasthan Royals,Jos Buttler,30,34,5,3,True,88.24
283,2021,Rajasthan Royals,Sanju Samson,68,68,7,6,True,100.0
283,2021,Rajasthan Royals,Yashasvi Jaiswal,45,45,6,1,False,100.0
283,2021,Rajasthan Royals,Devdutt Padikkal,23,29,2,2,True,79.31
283,2021,Kolkata Knight Riders,Shreyas Iyer,33,33,3,2,False,100.0
283,2021,Kolkata Knight Riders,Venkatesh Iyer,47,52,8,5,False,90.38
283,2021,Kolkata Knight Riders,Andre Russell,42,61,5,3,False,68.85
283,2021,Kolkata Knight Riders,Nitish Rana,21,21,1,2,False,100.0
284,2021,Sunrisers Hyderabad,Kane Williamson,54,54,4,4,True,100.0
284,2021,Sunrisers Hyderabad,Abhishek Sharma,38,49,5,3,True,77.55
284,2021,Sunrisers Hyderabad,Rahul Tripathi,41,41,7,2,True,100.0
284,2021,Sunrisers Hyderabad,Nicholas Pooran,60,80,10,6,False,75.0
284,2021,Royal Challengers Bangalore,Virat Kohli,45,63,5,4,True,71.43
284,2021,Royal Challengers Bangalore,Faf du Plessis,25,30,4,1,True,83.33
284,2021,Royal Challengers Bangalore,Glenn Maxwell,67,91,6,7,True,73.63
284,2021,Royal Challengers Bangalore,Dinesh Karthik,34,34,5,3,False,100.0
285,2021,Kolkata Knight Riders,Shreyas Iyer,54,79,5,1,True,68.35
285,2021,Kolkata Knight Riders,Venkatesh Iyer,41,41,6,1,True,100.0
285,2021,Kolkata Knight Riders,Andre Russell,62,72,6,6,True,86.11
285,2021,Kolkata Knight Riders,Nitish Rana,72,86,11,7,False,83.72
285,2021,Mumbai Indians,Rohit Sharma,48,48,7,4,False,100.0
285,2021,Mumbai Indians,Ishan Kishan,67,67,10,4,True,100.0
285,2021,Mumbai Indians,Suryakumar Yadav,12,12,1,0,True,100.0
285,2021,Mumbai Indians,Hardik Pandya,36,36,3,2,False,100.0
286,2021,Rajasthan Royals,Jos Buttler,39,53,3,3,True,73.58
286,2021,Rajasthan Royals,Sanju Samson,63,86,7,6,True,73.26
286,2021,Rajasthan Royals,Yashasvi Jaiswal,24,34,2,2,True,70.59
286,2021,Rajasthan Royals,Devdutt Padikkal,17,17,1,0,True,100.0
286,2021,Chennai Super Kings,MS Dhoni,37,61,3,2,True,60.66
286,2021,Chennai Super Kings,Ruturaj Gaikwad,19,19,2,1,True,100.0
286,2021,Chennai Super Kings,Devon Conway,43,56,5,3,True,76.79
286,2021,Chennai Super Kings,Ambati Rayudu,49,68,4,5,False,72.06
287,2021,Royal Challengers Bangalore,Virat Kohli,20,25,2,2,True,80.0
287,2021,Royal Challengers Bangalore,Faf du Plessis,16,16,2,1,True,100.0
287,2021,Royal Challengers Bangalore,Glenn Maxwell,30,30,2,2,True,100.0
287,2021,Royal Challengers Bangalore,Dinesh Karthik,41,41,4,3,True,100.0
287,2021,Delhi Capitals,David Warner,59,68,6,5,True,86.76
287,2021,Delhi Capitals,Prithvi Shaw,30,47,3,2,True,63.83
287,2021,Delhi Capitals,Rishabh Pant,39,48,4,3,True,81.25
287,2021,Delhi Capitals,Axar Patel,37,37,3,2,True,100.0
288,2021,Punjab Kings,Shikhar Dhawan,12,21,1,1,False,57.14
288,2021,Punjab Kings,Jonny Bairstow,39,57,6,2,True,68.42
288,2021,Punjab Kings,Liam Livingstone,40,40,3,4,True,100.0
288,2021,Punjab Kings,Sam Curran,15,15,1,1,True,100.0
288,2021,Sunrisers Hyderabad,Kane Williamson,54,54,8,5,False,100.0
288,2021,Sunrisers Hyderabad,Abhishek Sharma,9,25,1,0,False,36.0
288,2021,Sunrisers Hyderabad,Rahul Tripathi,33,33,5,2,True,100.0
288,2021,Sunrisers Hyderabad,Nicholas Pooran,68,68,12,5,True,100.0
289,2021,Mumbai Indians,Rohit Sharma,62,71,8,6,True,87.32
289,2021,Mumbai Indians,Ishan Kishan,40,40,5,3,True,100.0
289,2021,Mumbai Indians,Suryakumar Yadav,70,85,6,4,False,82.35
289,2021,Mumbai Indians,Hardik Pandya,84,115,10,6,True,73.04
289,2021,Rajasthan Royals,Jos Buttler,45,66,4,1,True,68.18
289,2021,Rajasthan Royals,Sanju Samson,32,32,4,2,True,100.0
289,2021,Rajasthan Royals,Yashasvi Jaiswal,22,22,2,1,True,100.0
289,2021,Rajasthan Royals,Devdutt Padikkal,52,61,8,3,True,85.25
290,2021,Chennai Super Kings,MS Dhoni,43,57,5,1,False,75.44
290,2021,Chennai Super Kings,Ruturaj Gaikwad,39,39,4,2,True,100.0
290,2021,Chennai Super Kings,Devon Conway,40,46,4,3,True,86.96
290,2021,Chennai Super Kings,Ambati Rayudu,49,61,5,1,True,80.33
290,2021,Royal Challengers Bangalore,Virat Kohli,29,35,2,2,True,82.86
290,2021,Royal Challengers Bangalore,Faf du Plessis,17,22,2,1,True,77.27
290,2021,Royal Challengers Bangalore,Glenn Maxwell,43,56,3,4,True,76.79
290,2021,Royal Challengers Bangalore,Dinesh Karthik,25,34,3,1,True,73.53
291,2021,Delhi Capitals,David Warner,27,27,3,1,False,100.0
291,2021,Delhi Capitals,Prithvi Shaw,47,66,6,2,True,71.21
291,2021,Delhi Capitals,Rishabh Pant,17,20,2,1,True,85.0
291,2021,Delhi Capitals,Axar Patel,17,17,2,0,False,100.0
291,2021,Sunrisers Hyderabad,Kane Williamson,0,0,0,0,True,0.0
291,2021,Sunrisers Hyderabad,Abhishek Sharma,32,41,4,1,True,78.05
291,2021,Sunrisers Hyderabad,Rahul Tripathi,26,52,3,2,True,50.0
291,2021,Sunrisers Hyderabad,Nicholas Pooran,48,48,7,1,True,100.0
292,2021,Kolkata Knight Riders,Shreyas Iyer,48,48,7,5,True,100.0
292,2021,Kolkata Knight Riders,Venkatesh Iyer,74,74,7,7,True,100.0
292,2021,Kolkata Knight Riders,Andre Russell,53,58,7,5,True,91.38
292,2021,Kolkata Knight Riders,Nitish Rana,68,101,5,5,True,67.33
292,2021,Punjab Kings,Shikhar Dhawan,36,64,5,2,True,56.25
292,2021,Punjab Kings,Jonny Bairstow,28,28,4,2,False,100.0
292,2021,Punjab Kings,Liam Livingstone,33,56,4,3,True,58.93
292,2021,Punjab Kings,Sam Curran,51,54,8,5,True,94.44
293,2021,Rajasthan Royals,Jos Buttler,1,1,0,0,False,100.0
293,2021,Rajasthan Royals,Sanju Samson,30,47,4,1,True,63.83
293,2021,Rajasthan Royals,Yashasvi Jaiswal,80,94,9,8,True,85.11
293,2021,Rajasthan Royals,Devdutt Padikkal,76,90,12,8,True,84.44
293,2021,Kolkata Knight Riders,Shreyas Iyer,50,50,4,2,True,100.0
293,2021,Kolkata Knight Riders,Venkatesh Iyer,48,73,3,4,True,65.75
293,2021,Kolkata Knight Riders,Andre Russell,20,24,2,2,True,83.33
293,2021,Kolkata Knight Riders,Nitish Rana,29,29,3,1,False,100.0
294,2021,Sunrisers Hyderabad,Kane Williamson,47,47,6,3,True,100.0
294,2021,Sunrisers Hyderabad,Abhishek Sharma,42,42,5,4,False,100.0
294,2021,Sunrisers Hyderabad,Rahul Tripathi,44,61,7,1,True,72.13
294,2021,Sunrisers Hyderabad,Nicholas Pooran,63,76,5,3,True,82.89
294,2021,Mumbai Indians,Rohit Sharma,61,68,10,2,True,89.71
294,2021,Mumbai Indians,Ishan Kishan,41,57,3,2,True,71.93
294,2021,Mumbai Indians,Suryakumar Yadav,14,36,1,1,True,38.89
294,2021,Mumbai Indians,Hardik Pandya,54,64,5,2,False,84.38
295,2021,Punjab Kings,Shikhar Dhawan,45,48,4,4,True,93.75
295,2021,Punjab Kings,Jonny Bairstow,54,59,7,4,False,91.53
295,2021,Punjab Kings,Liam Livingstone,24,53,3,1,True,45.28
295,2021,Punjab Kings,Sam Curran,20,29,1,0,True,68.97
295,2021,Royal Challengers Bangalore,Virat Kohli,50,61,7,4,True,81.97
295,2021,Royal Challengers Bangalore,Faf du Plessis,32,33,3,2,True,96.97
295,2021,Royal Challengers Bangalore,Glenn Maxwell,67,67,5,6,True,100.0
295,2021,Royal Challengers Bangalore,Dinesh Karthik,60,71,6,5,True,84.51
296,2021,Chennai Super Kings,MS Dhoni,28,45,4,3,True,62.22
296,2021,Chennai Super Kings,Ruturaj Gaikwad,23,43,4,1,True,53.49
296,2021,Chennai Super Kings,Devon Conway,76,79,6,6,False,96.2
296,2021,Chennai Super Kings,Ambati Rayudu,54,61,4,2,False,88.52
296,2021,Delhi Capitals,David Warner,75,88,8,3,False,85.23
296,2021,Delhi Capitals,Prithvi Shaw,2,8,0,0,True,25.0
296,2021,Delhi Capitals,Rishabh Pant,2,2,0,0,True,100.0
296,2021,Delhi Capitals,Axar Patel,13,13,1,0,True,100.0
297,2021,Chennai Super Kings,MS Dhoni,21,46,1,1,True,45.65
297,2021,Chennai Super Kings,Ruturaj Gaikwad,9,12,1,0,True,75.0
297,2021,Chennai Super Kings,Devon Conway,72,83,9,8,False,86.75
297,2021,Chennai Super Kings,Ambati Rayudu,52,52,5,5,True,100.0
297,2021,Rajasthan Royals,Jos Buttler,58,64,8,3,True,90.62
297,2021,Rajasthan Royals,Sanju Samson,64,87,11,6,True,73.56
297,2021,Rajasthan Royals,Yashasvi Jaiswal,70,70,9,4,True,100.0
297,2021,Rajasthan Royals,Devdutt Padikkal,12,18,1,0,False,66.67
298,2021,Sunrisers Hyderabad,Kane Williamson,50,75,4,5,True,66.67
298,2021,Sunrisers Hyderabad,Abhishek Sharma,32,39,4,1,True,82.05
298,2021,Sunrisers Hyderabad,Rahul Tripathi,52,54,7,5,True,96.3
298,2021,Sunrisers Hyderabad,Nicholas Pooran,52,70,4,3,True,74.29
298,2021,Royal Challengers Bangalore,Virat Kohli,65,72,9,4,True,90.28
298,2021,Royal Challengers Bangalore,Faf du Plessis,25,33,2,2,False,75.76
298,2021,Royal Challengers Bangalore,Glenn Maxwell,34,40,5,1,False,85.0
298,2021,Royal Challengers Bangalore,Dinesh Karthik,15,15,2,1,False,100.0
299,2021,Mumbai Indians,Rohit Sharma,57,85,8,5,True,67.06
299,2021,Mumbai Indians,Ishan Kishan,49,57,8,1,True,85.96
299,2021,Mumbai Indians,Suryakumar Yadav,45,56,6,2,False,80.36
299,2021,Mumbai Indians,Hardik Pandya,33,33,3,3,True,100.0
299,2021,Delhi Capitals,David Warner,33,50,3,3,True,66.0
299,2021,Delhi Capitals,Prithvi Shaw,46,63,7,4,True,73.02
299,2021,Delhi Capitals,Rishabh Pant,52,75,4,3,True,69.33
299,2021,Delhi Capitals,Axar Patel,48,74,8,2,True,64.86
300,2021,Kolkata Knight Riders,Shreyas Iyer,32,36,3,0,True,88.89
300,2021,Kolkata Knight Riders,Venkatesh Iyer,54,54,9,4,True,100.0
300,2021,Kolkata Knight Riders,Andre Russell,69,75,9,4,True,92.0
300,2021,Kolkata Knight Riders,Nitish Rana,63,63,7,6,True,100.0
300,2021,Punjab Kings,Shikhar Dhawan,55,64,8,5,False,85.94
300,2021,Punjab Kings,Jonny Bairstow,38,38,3,2,False,100.0
300,2021,Punjab Kings,Liam Livingstone,51,66,6,1,True,77.27
300,2021,Punjab Kings,Sam Curran,34,34,4,1,False,100.0
301,2021,Chennai Super Kings,MS Dhoni,37,51,4,2,False,72.55
301,2021,Chennai Super Kings,Ruturaj Gaikwad,45,68,4,2,True,66.18
301,2021,Chennai Super Kings,Devon Conway,63,76,11,3,True,82.89
301,2021,Chennai Super Kings,Ambati Rayudu,43,76,6,2,False,56.58
301,2021,Punjab Kings,Shikhar Dhawan,37,58,4,1,True,63.79
301,2021,Punjab Kings,Jonny Bairstow,57,62,9,6,False,91.94
301,2021,Punjab Kings,Liam Livingstone,38,54,3,3,True,70.37
301,2021,Punjab Kings,Sam Curran,21,21,2,1,True,100.0
302,2021,Rajasthan Royals,Jos Buttler,42,51,7,2,True,82.35
302,2021,Rajasthan Royals,Sanju Samson,35,41,4,1,False,85.37
302,2021,Rajasthan Royals,Yashasvi Jaiswal,77,79,12,9,True,97.47
302,2021,Rajasthan Royals,Devdutt Padikkal,33,38,2,2,True,86.84
302,2021,Kolkata Knight Riders,Shreyas Iyer,53,76,4,2,True,69.74
302,2021,Kolkata Knight Riders,Venkatesh Iyer,44,59,4,2,False,74.58
302,2021,Kolkata Knight Riders,Andre Russell,59,74,6,2,False,79.73
302,2021,Kolkata Knight Riders,Nitish Rana,56,78,7,4,True,71.79
303,2021,Royal Challengers Bangalore,Virat Kohli,2,21,0,0,True,9.52
303,2021,Royal Challengers Bangalore,Faf du Plessis,48,55,6,5,True,87.27
303,2021,Royal Challengers Bangalore,Glenn Maxwell,25,42,3,1,True,59.52
303,2021,Royal Challengers Bangalore,Dinesh Karthik,17,19,2,0,True,89.47
303,2021,Mumbai Indians,Rohit Sharma,58,67,5,5,True,86.57
303,2021,Mumbai Indians,Ishan Kishan,62,62,8,5,True,100.0
303,2021,Mumbai Indians,Suryakumar Yadav,30,30,2,2,False,100.0
303,2021,Mumbai Indians,Hardik Pandya,32,32,2,3,False,100.0
304,2021,Sunrisers Hyderabad,Kane Williamson,5,5,0,0,True,100.0
304,2021,Sunrisers Hyderabad,Abhishek Sharma,49,64,6,1,True,76.56
304,2021,Sunrisers Hyderabad,Rahul Tripathi,35,36,5,1,False,97.22
304,2021,Sunrisers Hyderabad,Nicholas Pooran,45,45,7,2,False,100.0
304,2021,Delhi Capitals,David Warner,60,78,10,2,True,76.92
304,2021,Delhi Capitals,Prithvi Shaw,52,82,4,2,True,63.41
304,2021,Delhi Capitals,Rishabh Pant,55,73,7,4,True,75.34
304,2021,Delhi Capitals,Axar Patel,42,42,3,2,True,100.0
305,2021,Mumbai Indians,Rohit Sharma,45,53,4,1,False,84.91
305,2021,Mumbai Indians,Ishan Kishan,39,72,3,3,True,54.17
305,2021,Mumbai Indians,Suryakumar Yadav,36,47,5,1,False,76.6
305,2021,Mumbai Indians,Hardik Pandya,53,64,5,5,True,82.81
305,2021,Delhi Capitals,David Warner,56,59,8,6,True,94.92
305,2021,Delhi Capitals,Prithvi Shaw,2,3,0,0,True,66.67
305,2021,Delhi Capitals,Rishabh Pant,9,9,1,1,True,100.0
305,2021,Delhi Capitals,Axar Patel,70,82,10,2,True,85.37
306,2021,Sunrisers Hyderabad,Kane Williamson,67,78,7,4,False,85.9
306,2021,Sunrisers Hyderabad,Abhishek Sharma,52,72,5,2,True,72.22
306,2021,Sunrisers Hyderabad,Rahul Tripathi,38,39,5,1,True,97.44
306,2021,Sunrisers Hyderabad,Nicholas Pooran,52,52,7,4,True,100.0
306,2021,Rajasthan Royals,Jos Buttler,54,67,6,2,True,80.6
306,2021,Rajasthan Royals,Sanju Samson,57,69,7,2,True,82.61
306,2021,Rajasthan Royals,Yashasvi Jaiswal,33,54,5,1,False,61.11
306,2021,Rajasthan Royals,Devdutt Padikkal,23,23,3,1,True,100.0
307,2021,Punjab Kings,Shikhar Dhawan,39,50,3,2,False,78.0
307,2021,Punjab Kings,Jonny Bairstow,14,16,1,0,True,87.5
307,2021,Punjab Kings,Liam Livingstone,39,43,3,3,True,90.7
307,2021,Punjab Kings,Sam Curran,73,77,11,8,True,94.81
307,2021,Royal Challengers Bangalore,Virat Kohli,77,79,12,3,False,97.47
307,2021,Royal Challengers Bangalore,Faf du Plessis,58,82,9,2,True,70.73
307,2021,Royal Challengers Bangalore,Glenn Maxwell,51,72,5,4,False,70.83
307,2021,Royal Challengers Bangalore,Dinesh Karthik,25,42,3,2,True,59.52
308,2021,Kolkata Knight Riders,Shreyas Iyer,15,15,1,1,True,100.0
308,2021,Kolkata Knight Riders,Venkatesh Iyer,25,34,3,1,True,73.53
308,2021,Kolkata Knight Riders,Andre Russell,21,21,3,1,True,100.0
308,2021,Kolkata Knight Riders,Nitish Rana,20,23,3,1,True,86.96
308,2021,Chennai Super Kings,MS Dhoni,10,10,0,0,True,100.0
308,2021,Chennai Super Kings,Ruturaj Gaikwad,49,57,4,1,True,85.96
308,2021,Chennai Super Kings,Devon Conway,0,0,0,0,True,0.0
308,2021,Chennai Super Kings,Ambati Rayudu,13,28,1,1,True,46.43
309,2022,Chennai Super Kings,MS Dhoni,36,68,5,3,True,52.94
309,2022,Chennai Super Kings,Ruturaj Gaikwad,45,45,5,1,False,100.0
309,2022,Chennai Super Kings,Devon Conway,68,68,8,2,True,100.0
309,2022,Chennai Super Kings,Ambati Rayudu,19,29,1,2,True,65.52
309,2022,Royal Challengers Bangalore,Virat Kohli,13,13,1,1,False,100.0
309,2022,Royal Challengers Bangalore,Faf du Plessis,33,33,2,3,True,100.0
309,2022,Royal Challengers Bangalore,Glenn Maxwell,33,48,3,1,True,68.75
309,2022,Royal Challengers Bangalore,Dinesh Karthik,33,38,3,1,True,86.84
310,2022,Mumbai Indians,Rohit Sharma,9,9,1,0,True,100.0
310,2022,Mumbai Indians,Ishan Kishan,11,15,1,0,False,73.33
310,2022,Mumbai Indians,Suryakumar Yadav,16,16,1,1,False,100.0
310,2022,Mumbai Indians,Hardik Pandya,91,97,7,7,False,93.81
310,2022,Rajasthan Royals,Jos Buttler,32,32,3,3,True,100.0
310,2022,Rajasthan Royals,Sanju Samson,58,58,6,4,True,100.0
310,2022,Rajasthan Royals,Yashasvi Jaiswal,41,44,7,2,True,93.18
310,2022,Rajasthan Royals,Devdutt Padikkal,45,47,7,2,True,95.74
311,2022,Sunrisers Hyderabad,Kane Williamson,54,86,6,6,True,62.79
311,2022,Sunrisers Hyderabad,Abhishek Sharma,51,77,7,3,False,66.23
311,2022,Sunrisers Hyderabad,Rahul Tripathi,59,71,4,4,True,83.1
311,2022,Sunrisers Hyderabad,Nicholas Pooran,54,67,4,1,True,80.6
311,2022,Delhi Capitals,David Warner,25,31,2,0,False,80.65
311,2022,Delhi Capitals,Prithvi Shaw,67,76,9,6,True,88.16
311,2022,Delhi Capitals,Rishabh Pant,10,10,1,1,True,100.0
311,2022,Delhi Capitals,Axar Patel,47,47,6,1,True,100.0
312,2022,Kolkata Knight Riders,Shreyas Iyer,63,84,6,6,True,75.0
312,2022,Kolkata Knight Riders,Venkatesh Iyer,52,59,6,5,True,88.14
312,2022,Kolkata Knight Riders,Andre Russell,66,74,9,4,True,89.19
312,2022,Kolkata Knight Riders,Nitish Rana,38,54,5,4,True,70.37
312,2022,Punjab Kings,Shikhar Dhawan,26,42,4,0,True,61.9
312,2022,Punjab Kings,Jonny Bairstow,29,46,4,3,True,63.04
312,2022,Punjab Kings,Liam Livingstone,73,97,12,3,True,75.26
312,2022,Punjab Kings,Sam Curran,17,17,1,1,False,100.0
313,2022,Kolkata Knight Riders,Shreyas Iyer,83,107,10,9,True,77.57
313,2022,Kolkata Knight Riders,Venkatesh Iyer,33,35,4,3,True,94.29
313,2022,Kolkata Knight Riders,Andre Russell,49,69,5,4,True,71.01
313,2022,Kolkata Knight Riders,Nitish Rana,33,34,4,2,True,97.06
313,2022,Royal Challengers Bangalore,Virat Kohli,33,39,5,1,True,84.62
313,2022,Royal Challengers Bangalore,Faf du Plessis,33,33,3,1,False,100.0
313,2022,Royal Challengers Bangalore,Glenn Maxwell,36,48,3,1,False,75.0
313,2022,Royal Challengers Bangalore,Dinesh Karthik,19,30,2,1,True,63.33
314,2022,Rajasthan Royals,Jos Buttler,69,85,6,3,True,81.18
314,2022,Rajasthan Royals,Sanju Samson,19,21,2,1,True,90.48
314,2022,Rajasthan Royals,Yashasvi Jaiswal,45,53,5,2,True,84.91
314,2022,Rajasthan Royals,Devdutt Padikkal,39,39,6,1,True,100.0
314,2022,Mumbai Indians,Rohit Sharma,54,54,6,3,True,100.0
314,2022,Mumbai Indians,Ishan Kishan,27,27,3,2,True,100.0
314,2022,Mumbai Indians,Suryakumar Yadav,17,17,2,1,False,100.0
314,2022,Mumbai Indians,Hardik Pandya,77,84,6,6,False,91.67
315,2022,Punjab Kings,Shikhar Dhawan,52,74,7,5,False,70.27
315,2022,Punjab Kings,Jonny Bairstow,33,33,4,1,False,100.0
315,2022,Punjab Kings,Liam Livingstone,53,70,5,2,True,75.71
315,2022,Punjab Kings,Sam Curran,38,55,3,2,False,69.09
315,2022,Chennai Super Kings,MS Dhoni,36,45,4,1,True,80.0
315,2022,Chennai Super Kings,Ruturaj Gaikwad,51,63,5,2,True,80.95
315,2022,Chennai Super Kings,Devon Conway,40,40,4,2,True,100.0
315,2022,Chennai Super Kings,Ambati Rayudu,53,86,5,5,True,61.63
316,2022,Sunrisers Hyderabad,Kane Williamson,34,44,5,4,False,77.27
316,2022,Sunrisers Hyderabad,Abhishek Sharma,44,62,4,3,True,70.97
316,2022,Sunrisers Hyderabad,Rahul Tripathi,44,55,3,4,True,80.0
316,2022,Sunrisers Hyderabad,Nicholas Pooran,58,87,5,6,True,66.67
316,2022,Delhi Capitals,David Warner,36,38,5,4,True,94.74
316,2022,Delhi Capitals,Prithvi Shaw,38,43,4,3,True,88.37
316,2022,Delhi Capitals,Rishabh Pant,60,65,6,5,True,92.31
316,2022,Delhi Capitals,Axar Patel,12,12,1,0,True,100.0
317,2022,Kolkata Knight Riders,Shreyas Iyer,43,58,4,4,False,74.14
317,2022,Kolkata Knight Riders,Venkatesh Iyer,71,92,8,4,True,77.17
317,2022,Kolkata Knight Riders,Andre Russell,43,58,6,1,True,74.14
317,2022,Kolkata Knight Riders,Nitish Rana,16,20,2,0,False,80.0
317,2022,Mumbai Indians,Rohit Sharma,81,108,12,9,False,75.0
317,2022,Mumbai Indians,Ishan Kishan,36,47,5,3,False,76.6
317,2022,Mumbai Indians,Suryakumar Yadav,54,62,4,2,True,87.1
317,2022,Mumbai Indians,Hardik Pandya,27,43,4,1,True,62.79
318,2022,Sunrisers Hyderabad,Kane Williamson,63,93,6,2,True,67.74
318,2022,Sunrisers Hyderabad,Abhishek Sharma,75,78,12,2,True,96.15
318,2022,Sunrisers Hyderabad,Rahul Tripathi,42,42,5,4,True,100.0
318,2022,Sunrisers Hyderabad,Nicholas Pooran,59,73,10,6,False,80.82
318,2022,Delhi Capitals,David Warner,71,79,8,7,True,89.87
318,2022,Delhi Capitals,Prithvi Shaw,62,75,5,5,True,82.67
318,2022,Delhi Capitals,Rishabh Pant,53,67,6,2,True,79.1
318,2022,Delhi Capitals,Axar Patel,24,45,2,2,True,53.33
319,2022,Royal Challengers Bangalore,Virat Kohli,44,49,4,1,False,89.8
319,2022,Royal Challengers Bangalore,Faf du Plessis,50,60,4,4,True,83.33
